Timestamp,CanID,DLC,DATA_0,DATA_1,DATA_2,DATA_3,DATA_4,DATA_5,DATA_6,DATA_7,Flag
1513920236.928544,03F1,8,00,9A,5F,08,00,FF,0A,4F,R
1513920236.930258,01E5,8,5C,00,90,10,00,00,01,38,R
1513920236.933152,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.933983,019D,8,C3,2C,3C,D1,00,0C,8B,7F,R
1513920236.934393,00AA,8,2B,E4,2C,5B,44,53,A3,00,R
1513920236.934638,01AF,8,00,00,00,00,00,00,86,FF,R
1513920236.935089,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920236.935328,00C9,8,84,0D,3C,07,00,00,18,00,R
1513920236.935567,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920236.935814,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920236.936067,0139,8,00,00,00,00,00,00,00,00,R
1513920236.936296,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920236.936529,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920236.937363,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920236.937610,0232,8,00,00,00,20,00,00,00,00,R
1513920236.940224,01E5,8,5C,00,90,30,00,00,01,58,R
1513920236.945656,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.946191,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920236.946422,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920236.946913,00AA,8,2B,E4,2C,5B,46,53,A2,00,R
1513920236.947374,00C9,8,84,0D,3B,0A,00,00,18,00,R
1513920236.947614,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920236.948069,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920236.948633,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920236.948872,01C3,8,06,9C,06,9B,FF,E0,00,03,R
1513920236.949123,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920236.950223,01E5,8,5C,00,90,50,00,00,01,78,R
1513920236.956278,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920236.956514,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920236.957187,0182,8,76,22,01,00,00,00,00,00,R
1513920236.957789,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920236.958203,01FC,8,FE,5F,00,A8,00,00,02,44,R
1513920236.958453,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.959464,00AA,8,2B,E4,2C,5A,40,53,A6,00,R
1513920236.959695,019D,8,03,2C,3C,D4,00,0C,7A,7F,R
1513920236.960314,00C9,8,84,0D,39,0D,00,00,18,00,R
1513920236.960558,01AF,8,00,00,00,00,00,00,86,FF,R
1513920236.960795,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920236.961033,01E5,8,5C,00,90,70,00,00,01,98,R
1513920236.961267,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920236.961512,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920236.961759,0232,8,00,00,00,20,00,00,00,00,R
1513920236.962975,034C,8,E2,A0,0F,FE,03,FB,00,10,R
1513920236.966351,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920236.966587,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920236.970268,01E5,8,5C,00,90,10,00,00,01,38,R
1513920236.970692,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.971921,00AA,8,2B,E4,2C,5A,42,53,A5,00,R
1513920236.972381,00C9,8,84,0D,37,00,00,00,18,00,R
1513920236.972622,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920236.973075,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920236.973834,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920236.974076,01C3,8,06,9C,06,9B,FF,F0,00,02,R
1513920236.974316,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920236.974951,02C3,8,07,49,06,86,00,00,54,00,R
1513920236.976060,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920236.976292,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920236.976527,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920236.977361,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920236.977609,0232,8,00,00,00,20,00,00,00,00,R
1513920236.980316,01E5,8,5C,00,90,30,00,00,01,58,R
1513920236.983162,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.983996,019D,8,43,2C,3C,D3,00,0C,79,7F,R
1513920236.984408,00AA,8,2B,E4,2C,5A,44,53,A4,00,R
1513920236.984657,01AF,8,00,00,00,00,00,00,86,FF,R
1513920236.985105,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920236.985343,00C9,8,84,0D,35,07,00,00,18,00,R
1513920236.985583,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920236.985828,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920236.986074,03C9,8,07,06,00,00,00,00,00,00,R
1513920236.986309,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920236.986541,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920236.990236,01E5,8,5C,00,90,50,00,00,01,78,R
1513920236.995664,00F9,8,00,00,40,00,00,00,00,00,R
1513920236.996208,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920236.996444,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920236.996898,00AA,8,2B,E4,2C,5A,46,53,A3,00,R
1513920236.997704,00C9,8,84,0D,35,0A,00,00,18,00,R
1513920236.998161,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920236.998548,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920236.999180,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920236.999424,01E9,8,00,10,00,0E,0F,FF,00,00,R
1513920236.999662,01C3,8,06,9C,06,9B,FF,C0,00,01,R
1513920236.999911,0232,8,00,00,00,20,00,00,00,00,R
1513920237.000148,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920237.000387,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.006018,012A,8,10,F0,70,6A,00,00,10,B0,R
1513920237.006269,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.006505,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.006971,01FC,8,FE,2E,00,A4,00,00,42,17,R
1513920237.008354,034C,8,EA,A1,0F,FE,03,FB,00,10,R
1513920237.008625,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.009392,019D,8,83,2C,3C,D2,00,0C,94,7F,R
1513920237.009623,00AA,8,2B,E6,2C,5C,40,53,A4,00,R
1513920237.010251,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.010488,00C9,8,84,0D,3A,0D,00,00,18,00,R
1513920237.010726,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.010963,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920237.011206,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.011445,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920237.015969,0135,8,00,00,1F,02,0C,11,00,00,R
1513920237.016283,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.016515,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.017345,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920237.017596,0232,8,00,00,00,20,00,00,00,00,R
1513920237.020228,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.020669,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.021925,00AA,8,2B,E6,2C,5C,42,53,A3,00,R
1513920237.022388,00C9,8,84,0D,3E,00,00,00,18,00,R
1513920237.022629,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920237.023088,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920237.023855,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920237.024101,01C3,8,06,9C,06,9B,FF,D0,00,00,R
1513920237.024354,01C4,8,00,62,C0,30,00,00,00,00,R
1513920237.024991,02C3,8,07,49,06,86,00,00,55,00,R
1513920237.025239,03C1,8,07,65,F7,00,00,00,00,00,R
1513920237.025491,03D1,8,00,3E,80,00,00,17,00,00,R
1513920237.025737,03D3,8,80,00,20,00,3F,FF,5E,00,R
1513920237.026122,0137,8,00,00,00,00,00,00,00,00,R
1513920237.026356,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.026588,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.027061,03E9,8,00,00,03,EE,00,00,16,02,R
1513920237.030228,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.033172,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.034002,019D,8,C3,2C,3C,D1,00,0C,91,7F,R
1513920237.034412,00AA,8,2B,E6,2C,5D,44,53,A1,00,R
1513920237.034655,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.035108,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.035348,00C9,8,84,0D,40,07,00,00,18,00,R
1513920237.035589,018E,8,00,00,00,69,C6,9C,06,9C,R
1513920237.035833,0191,8,06,9C,06,AB,06,9C,00,00,R
1513920237.036083,0139,8,00,00,00,00,00,00,00,00,R
1513920237.036315,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.036552,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.037379,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920237.037627,0232,8,00,00,00,20,00,00,00,00,R
1513920237.040229,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.045673,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.046150,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.046390,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.046929,00AA,8,2B,E6,2C,5D,46,53,A0,00,R
1513920237.047389,00C9,8,84,0D,45,0A,00,00,18,00,R
1513920237.047631,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920237.048086,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920237.048664,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920237.048901,01C3,8,06,9C,06,9B,FF,E0,00,03,R
1513920237.049147,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920237.050236,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.056239,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.056471,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.057148,0182,8,76,22,01,00,00,00,00,00,R
1513920237.057751,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.057994,01FC,8,FE,89,00,95,00,00,82,6B,R
1513920237.058593,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.059259,0232,8,00,00,00,20,00,00,00,00,R
1513920237.059489,00AA,8,2B,E2,2C,59,40,53,A7,00,R
1513920237.060099,019D,8,03,2C,3C,D4,00,0C,7B,7F,R
1513920237.060333,00C9,8,84,0D,47,0D,00,00,18,00,R
1513920237.060745,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920237.060990,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.061224,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920237.061462,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.061706,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.062919,034C,8,F2,A4,0F,FE,03,FD,00,10,R
1513920237.066325,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.066558,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.070244,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.070677,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.071951,00AA,8,2B,E2,2C,59,42,53,A6,00,R
1513920237.072418,00C9,8,84,0D,48,00,00,00,18,00,R
1513920237.072656,018E,8,00,00,00,69,C6,9B,06,9B,R
1513920237.073110,0191,8,06,9C,06,AB,06,9B,00,00,R
1513920237.073869,01BA,8,06,9B,69,B6,8B,69,B7,21,R
1513920237.074111,01C3,8,06,9C,06,9B,FF,F0,00,02,R
1513920237.074351,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920237.074992,02C3,8,07,48,06,85,00,00,56,00,R
1513920237.076066,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920237.076299,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.076535,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.077365,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920237.077612,0232,8,00,00,00,20,00,00,00,00,R
1513920237.080220,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.083181,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.084015,019D,8,43,2C,3C,D3,00,0C,80,7E,R
1513920237.084446,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.084673,00AA,8,2B,E2,2C,59,44,53,A5,00,R
1513920237.084918,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.085368,00C9,8,84,0D,53,07,00,00,18,00,R
1513920237.085612,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920237.085856,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920237.086319,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.086556,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.088430,03C9,8,07,06,00,00,00,00,00,00,R
1513920237.090220,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.095683,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.096238,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.096470,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.096930,00AA,8,2B,DB,2C,55,46,53,A8,00,R
1513920237.097736,00C9,8,84,0D,59,0A,00,00,18,00,R
1513920237.098190,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920237.098547,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920237.099004,01E9,8,00,0C,00,0E,0F,FE,00,00,R
1513920237.099227,01BA,8,06,9A,69,A6,8B,69,B7,21,R
1513920237.099622,01C3,8,06,9C,06,9B,FF,C0,00,01,R
1513920237.099870,0232,8,00,00,00,20,00,00,00,00,R
1513920237.100108,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920237.100346,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.106051,012A,8,10,F0,70,6A,00,00,10,80,R
1513920237.106282,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.106514,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.106979,01FC,8,FE,70,00,84,00,00,C2,49,R
1513920237.108363,034C,8,FA,A0,0F,FE,03,FC,00,0C,R
1513920237.108615,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.109248,019D,8,83,2C,3C,D2,00,0C,9E,7F,R
1513920237.109659,00AA,8,2B,DB,2C,55,40,53,AB,00,R
1513920237.109903,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.110352,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.110585,00C9,8,84,0D,5A,0D,00,00,18,00,R
1513920237.110830,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.111064,018E,8,00,00,00,69,C6,9A,06,9A,R
1513920237.111304,0191,8,06,9C,06,AB,06,9A,00,00,R
1513920237.115997,0135,8,00,00,1F,02,0C,11,00,00,R
1513920237.116239,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.116475,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.117301,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.117549,0232,8,00,00,00,20,00,00,00,00,R
1513920237.120241,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.120687,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.121929,00AA,8,2B,DB,2C,55,42,53,AA,00,R
1513920237.122387,00C9,8,84,0D,5C,00,00,00,18,00,R
1513920237.122627,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920237.123082,0191,8,06,9B,06,AC,06,9A,00,00,R
1513920237.123853,01BA,8,06,9A,69,A6,8C,69,B7,21,R
1513920237.124103,01C3,8,06,9B,06,9B,FF,D0,00,00,R
1513920237.124358,01C4,8,00,62,C0,30,00,00,00,00,R
1513920237.124993,02C3,8,07,49,06,86,00,00,56,00,R
1513920237.125241,03C1,8,07,65,F7,00,00,00,00,00,R
1513920237.125493,03D1,8,00,3E,80,00,00,18,00,00,R
1513920237.125744,03D3,8,80,00,20,00,5F,FE,5E,00,R
1513920237.126128,0137,8,00,00,00,00,00,00,00,00,R
1513920237.126364,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.126600,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.127075,03E9,8,00,00,03,EE,00,00,16,02,R
1513920237.127313,03F9,8,00,A7,4C,80,5F,86,FF,38,R
1513920237.127687,03FC,8,40,59,0A,6E,6E,00,6E,6E,R
1513920237.127950,04C1,8,00,CC,89,5E,52,08,00,00,R
1513920237.130226,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.133190,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.134020,019D,8,C3,2C,3C,D1,00,0C,8F,7E,R
1513920237.134431,00AA,8,2B,DB,2C,55,44,53,A9,00,R
1513920237.134675,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.135128,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.135370,00C9,8,84,0D,5F,07,00,00,18,00,R
1513920237.135626,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920237.135864,0191,8,06,9B,06,AC,06,9A,00,00,R
1513920237.136114,0139,8,00,00,00,00,00,00,00,00,R
1513920237.136346,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.136590,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.137412,01E9,8,00,10,00,0E,0F,FF,00,00,R
1513920237.137660,0232,8,00,00,00,20,00,00,00,00,R
1513920237.140244,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.145691,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.146350,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.146582,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.147034,00AA,8,2B,D7,2C,54,46,53,A9,00,R
1513920237.147494,00C9,8,84,0D,61,0A,00,00,18,00,R
1513920237.147734,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920237.148189,0191,8,06,9B,06,AC,06,9A,00,00,R
1513920237.148758,01BA,8,06,9A,69,A6,8B,69,A7,21,R
1513920237.149000,01C3,8,06,9B,06,9A,FF,E0,00,03,R
1513920237.149249,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920237.149887,04D1,8,00,00,31,01,00,FB,00,00,R
1513920237.150117,0589,8,A8,21,76,86,8E,68,60,CA,R
1513920237.150355,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.156470,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.156706,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.157379,0182,8,76,22,01,00,00,00,00,00,R
1513920237.157983,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.158396,01FC,8,FE,60,00,C7,00,00,02,64,R
1513920237.158647,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.159484,00AA,8,2B,D7,2C,54,40,53,AC,00,R
1513920237.160096,019D,8,03,2C,3C,D4,00,0C,92,7E,R
1513920237.160333,00C9,8,84,0D,5E,0D,00,00,18,00,R
1513920237.160753,018E,8,00,00,00,69,B6,9A,06,9A,R
1513920237.160989,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.161226,0191,8,06,9B,06,AC,06,9A,00,00,R
1513920237.161462,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.161706,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.161954,0232,8,00,00,00,20,00,00,00,00,R
1513920237.163177,034C,8,E2,A0,0F,FE,03,FB,00,10,R
1513920237.166325,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.166561,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.170236,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.170692,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.171943,00AA,8,2B,D7,2C,54,42,53,AB,00,R
1513920237.172401,00C9,8,84,0D,5C,00,00,00,18,00,R
1513920237.172640,018E,8,00,00,00,69,A6,9A,06,9A,R
1513920237.173093,0191,8,06,9A,06,AB,06,9A,00,00,R
1513920237.173860,01BA,8,06,9A,69,A6,8B,69,A7,21,R
1513920237.174104,01C3,8,06,9A,06,9A,FF,F0,00,02,R
1513920237.174345,01C4,8,4A,62,C0,30,04,00,05,FE,R
1513920237.175006,02C3,8,07,49,06,86,00,00,55,00,R
1513920237.176102,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.176334,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.177393,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.177641,0232,8,00,00,00,20,00,00,00,00,R
1513920237.178624,01F1,8,AE,0A,00,00,18,00,00,72,R
1513920237.180212,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.181025,03F1,8,00,9A,5F,08,00,FF,0A,4F,R
1513920237.183198,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.184033,019D,8,43,2C,3C,D3,00,0C,AC,7F,R
1513920237.184438,00AA,8,2B,D7,2C,54,44,53,AA,00,R
1513920237.184683,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.185136,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.185372,00C9,8,84,0D,5B,07,00,00,18,00,R
1513920237.185620,018E,8,00,00,00,69,A6,9A,06,9A,R
1513920237.185864,0191,8,06,9A,06,AC,06,9A,00,00,R
1513920237.186255,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.186487,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.188460,03C9,8,07,06,00,00,00,00,00,00,R
1513920237.190239,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.195701,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.196267,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.196504,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.196960,00AA,8,2B,D8,2C,54,46,53,A9,00,R
1513920237.197770,00C9,8,84,0D,56,0A,00,00,18,00,R
1513920237.198224,018E,8,00,00,00,69,A6,9A,06,9A,R
1513920237.198579,0191,8,06,9A,06,AC,06,9A,00,00,R
1513920237.199035,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920237.199259,01BA,8,06,9A,69,A6,8C,69,A7,21,R
1513920237.199507,0232,8,00,00,00,20,00,00,00,00,R
1513920237.199747,01C3,8,06,9A,06,9A,FF,C0,00,01,R
1513920237.200178,01C4,8,6D,62,C0,30,06,00,03,FD,R
1513920237.200416,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.206082,012A,8,10,F0,70,6A,00,00,10,90,R
1513920237.206314,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.206550,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.207016,01FC,8,FE,84,00,C4,00,00,42,8D,R
1513920237.208413,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.209102,034C,8,EA,A2,0F,FD,03,FD,00,10,R
1513920237.209506,00AA,8,2B,D8,2C,54,40,53,AC,00,R
1513920237.209736,019D,8,83,2C,3C,D2,00,0C,99,7F,R
1513920237.210359,00C9,8,84,0D,50,0D,00,00,18,00,R
1513920237.210603,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.210837,018E,8,00,00,00,69,A6,9A,06,9A,R
1513920237.211075,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.211309,0191,8,06,9A,06,AC,06,9A,00,00,R
1513920237.211553,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.216023,0135,8,00,00,1F,02,0C,11,00,00,R
1513920237.216256,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.216491,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.217323,01E9,8,00,10,00,0E,0F,FD,00,00,R
1513920237.217571,0232,8,00,00,00,20,00,00,00,00,R
1513920237.220215,01E5,8,5C,00,90,30,00,00,01,58,R
1513920237.220704,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.221949,00AA,8,2B,D8,2C,54,42,53,AB,00,R
1513920237.222410,00C9,8,84,0D,4D,00,00,00,18,00,R
1513920237.222649,018E,8,00,00,00,69,A6,9A,06,9A,R
1513920237.223104,0191,8,06,9A,06,AC,06,9A,00,00,R
1513920237.223874,01BA,8,06,9A,69,A6,8C,69,A7,21,R
1513920237.224117,01C3,8,06,9A,06,9A,FF,D0,00,00,R
1513920237.224370,01C4,8,00,62,C0,30,00,00,00,00,R
1513920237.225004,02C3,8,07,48,06,86,00,00,54,00,R
1513920237.225252,03C1,8,07,65,F7,00,00,00,00,00,R
1513920237.225507,03D1,8,00,3D,80,00,00,18,00,00,R
1513920237.225749,03D3,8,80,00,20,00,7F,FD,5E,00,R
1513920237.226135,0137,8,00,00,00,00,00,00,00,00,R
1513920237.226372,00C1,8,20,F9,05,41,22,85,8B,91,R
1513920237.226602,00C5,8,23,52,0F,1D,E3,F4,03,D4,R
1513920237.227074,03E9,8,00,00,03,EE,00,00,16,02,R
1513920237.230239,01E5,8,5C,00,90,50,00,00,01,78,R
1513920237.233209,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.234041,019D,8,C3,2C,3C,D1,00,0C,98,7F,R
1513920237.234451,00AA,8,2B,D8,2C,54,44,53,AA,00,R
1513920237.234696,01AF,8,00,00,00,00,00,00,86,FF,R
1513920237.235148,01F5,8,0F,0F,00,01,00,00,08,00,R
1513920237.235384,00C9,8,84,0D,47,07,00,00,18,00,R
1513920237.235626,018E,8,00,00,00,69,A6,9B,06,9B,R
1513920237.235867,0191,8,06,9A,06,AC,06,9B,00,00,R
1513920237.236117,0139,8,00,00,00,00,00,00,00,00,R
1513920237.236349,00C1,8,30,F9,05,41,32,85,8B,91,R
1513920237.236585,00C5,8,33,52,0F,1D,F3,F4,03,D4,R
1513920237.237416,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.237664,0232,8,00,00,00,20,00,00,00,00,R
1513920237.240217,01E5,8,5C,00,90,70,00,00,01,98,R
1513920237.245710,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.246262,00C1,8,00,F9,05,41,02,85,8B,91,R
1513920237.246499,00C5,8,03,52,0F,1D,C3,F4,03,D4,R
1513920237.246955,00AA,8,2B,DE,2C,56,46,53,A7,00,R
1513920237.247413,00C9,8,84,0D,4B,0A,00,00,18,00,R
1513920237.247653,018E,8,00,00,00,69,A6,9B,06,9B,R
1513920237.248108,0191,8,06,9A,06,AC,06,9B,00,00,R
1513920237.248683,01BA,8,06,9B,69,B6,8C,69,B7,21,R
1513920237.248923,01C3,8,06,9A,06,9B,FF,E0,00,03,R
1513920237.249169,01C4,8,27,62,C0,30,02,00,07,FF,R
1513920237.250358,01E5,8,5C,00,90,10,00,00,01,38,R
1513920237.256279,00C1,8,10,F9,05,41,12,85,8B,91,R
1513920237.256511,00C5,8,13,52,0F,1D,D3,F4,03,D4,R
1513920237.257191,0182,8,76,22,01,00,00,00,00,00,R
1513920237.257790,01E9,8,00,10,00,0E,0F,FE,00,00,R
1513920237.258028,01FC,8,FE,E5,00,B3,00,00,82,E5,R
1513920237.258622,00F9,8,00,00,40,00,00,00,00,00,R
1513920237.259293,0232,8,00,00,00,20,00,00,00,00,R
1513920237.259523,00AA,8,2B,DE,2C,56,40,53,AA,00,R
1513920237.260133,019D,8,03,2C,3C,D4,00,0C,A3,7F,R
1513920237.260374,00C9,8,84,0D,54,0D,00,00,18,00,R
1513920237.260786,018E,8,00,00,00,69,A6,9B,06,9B,R
